num_users,num_edges,algorithm,experiment_duration,total_experiment_time,timestep,total_turnaround_time,total_turnaround_time_warm,total_turnaround_time_cold,total_turnaround_time_unknown,warm_count,cold_count,unknown_count,static_energy_j,dynamic_energy_j,network_energy_j,cold_start_energy_j,total_energy_j,total_energy_wh,average_power_w
100,10,predictive,300,381.1103427410126,1,15045.140465308481,0.0,0.0,15045.140465308481,100,0,100,378.4427,0.8772,10240.0,0.0,10619.3199,2.949811,10619.3199
100,10,predictive,300,381.1103427410126,2,15045.186219420473,0.0,0.0,15045.186219420473,100,0,100,378.4427,0.6567,10240.0,0.0,10619.0994,2.94975,10619.0994
100,10,predictive,300,381.1103427410126,3,15045.213983189265,0.0,0.0,15045.213983189265,100,0,100,378.4427,0.6567,10240.0,0.0,10619.0994,2.94975,10619.0994
100,10,predictive,300,381.1103427410126,4,15045.23012380528,0.0,0.0,15045.23012380528,100,0,100,378.4427,0.5954,10240.0,0.0,10619.0381,2.949733,10619.0381
100,10,predictive,300,381.1103427410126,5,145395.25491209122,0.0,145395.25491209122,0.0,0,100,0,378.4427,0.2008,10240.0,329.4472,10948.0907,3.041136,10948.0907
100,10,predictive,300,381.1103427410126,6,145395.29167155374,0.0,145395.29167155374,0.0,0,100,0,378.4427,0.2008,10240.0,329.4472,10948.0907,3.041136,10948.0907
100,10,predictive,300,381.1103427410126,7,145395.31808936922,0.0,145395.31808936922,0.0,0,100,0,378.4427,0.1861,10240.0,329.4289,10948.0576,3.041127,10948.0576
100,10,predictive,300,381.1103427410126,8,145395.3217062588,0.0,145395.3217062588,0.0,0,100,0,378.4427,0.0546,10240.0,329.2645,10947.7617,3.041045,10947.7617
100,10,predictive,300,381.1103427410126,9,145395.32158709984,0.0,145395.32158709984,0.0,0,100,0,378.4427,0.0546,10240.0,329.2645,10947.7617,3.041045,10947.7617
100,10,predictive,300,381.1103427410126,10,58245.31587766863,39189.430629883704,19055.88524778494,0.0,87,13,0,378.4427,0.0571,10240.0,42.8048,10661.3046,2.961474,10661.3046
100,10,predictive,300,381.1103427410126,11,58245.31859295709,39189.454377821516,19055.864215135578,0.0,87,13,0,378.4427,0.0597,10240.0,42.8052,10661.3076,2.961474,10661.3076
100,10,predictive,300,381.1103427410126,12,58245.33656104461,39189.48689613504,19055.849664909594,0.0,87,13,0,378.4427,0.0597,10240.0,42.8052,10661.3076,2.961474,10661.3076
100,10,predictive,300,381.1103427410126,13,58245.357967049895,39189.519735612645,19055.83823143726,0.0,87,13,0,378.4427,0.1176,10240.0,42.8146,10661.3749,2.961493,10661.3749
100,10,predictive,300,381.1103427410126,14,58245.38124414666,39189.542610601304,19055.838633545365,0.0,87,13,0,378.4427,0.3244,10240.0,42.8482,10661.6153,2.96156,10661.6153
100,10,predictive,300,381.1103427410126,15,51045.41768212392,42342.62700713579,8702.790674988162,0.0,94,6,0,378.4427,0.3244,10240.0,19.7761,10638.5432,2.955151,10638.5432
100,10,predictive,300,381.1103427410126,16,51045.46715759703,42342.68077856295,8702.786379034094,0.0,94,6,0,378.4427,0.2504,10240.0,19.7706,10638.4636,2.955129,10638.4636
100,10,predictive,300,381.1103427410126,17,51045.50557811032,42342.722538016744,8702.783040093607,0.0,94,6,0,378.4427,0.0512,10240.0,19.7556,10638.2495,2.955069,10638.2495
100,10,predictive,300,381.1103427410126,18,51045.52275080925,42342.74281490969,8702.77993589957,0.0,94,6,0,378.4427,0.0512,10240.0,19.7556,10638.2495,2.955069,10638.2495
100,10,predictive,300,381.1103427410126,19,51054.6013759685,42351.51948737886,8703.08188858966,0.0,94,6,0,378.4427,0.1472,10240.0,19.7628,10638.3527,2.955098,10638.3527
