num_users,num_edges,algorithm,experiment_duration,total_experiment_time,timestep,total_turnaround_time,total_turnaround_time_warm,total_turnaround_time_cold,total_turnaround_time_unknown,warm_count,cold_count,unknown_count
100,10,predictive,300,328.05295610427856,1,15045.140465308481,0.0,0.0,15045.140465308481,0,0,100
100,10,predictive,300,328.05295610427856,2,15045.19917343905,0.0,0.0,15045.19917343905,0,0,100
100,10,predictive,300,328.05295610427856,3,15045.274614283995,0.0,0.0,15045.274614283995,0,0,100
100,10,predictive,300,328.05295610427856,4,15045.379012837257,0.0,0.0,15045.379012837257,0,0,100
100,10,predictive,300,328.05295610427856,5,145695.48641451984,0.0,145695.48641451984,0.0,0,100,0
100,10,predictive,300,328.05295610427856,6,145695.58189939268,0.0,145695.58189939268,0.0,0,100,0
100,10,predictive,300,328.05295610427856,7,145695.67445265077,0.0,145695.67445265077,0.0,0,100,0
100,10,predictive,300,328.05295610427856,8,145695.780926254,0.0,145695.780926254,0.0,0,100,0
100,10,predictive,300,328.05295610427856,9,145695.89234098382,0.0,145695.89234098382,0.0,0,100,0
100,10,predictive,300,328.05295610427856,10,45045.98510574375,45045.98510574375,0.0,0.0,100,0,0
100,10,predictive,300,328.05295610427856,11,45046.073825717634,45046.073825717634,0.0,0.0,100,0,0
100,10,predictive,300,328.05295610427856,12,45046.170687732345,45046.170687732345,0.0,0.0,100,0,0
100,10,predictive,300,328.05295610427856,13,45046.27454645936,45046.27454645936,0.0,0.0,100,0,0
100,10,predictive,300,328.05295610427856,14,45046.38836489978,45046.38836489978,0.0,0.0,100,0,0
100,10,predictive,300,328.05295610427856,15,45046.47961949546,45046.47961949546,0.0,0.0,100,0,0
100,10,predictive,300,328.05295610427856,16,45046.558801737,45046.558801737,0.0,0.0,100,0,0
100,10,predictive,300,328.05295610427856,17,45046.65107642792,45046.65107642792,0.0,0.0,100,0,0
100,10,predictive,300,328.05295610427856,18,45046.74408628588,45046.74408628588,0.0,0.0,100,0,0
100,10,predictive,300,328.05295610427856,19,45046.839891240896,45046.839891240896,0.0,0.0,100,0,0
100,10,predictive,300,328.05295610427856,20,45046.93211519566,45046.93211519566,0.0,0.0,100,0,0
100,10,predictive,300,328.05295610427856,21,45047.007245368724,45047.007245368724,0.0,0.0,100,0,0
100,10,predictive,300,328.05295610427856,22,45047.089679172816,45047.089679172816,0.0,0.0,100,0,0
100,10,predictive,300,328.05295610427856,23,45047.19847320488,45047.19847320488,0.0,0.0,100,0,0
100,10,predictive,300,328.05295610427856,24,45047.292706906796,45047.292706906796,0.0,0.0,100,0,0
100,10,predictive,300,328.05295610427856,25,45046.695104954546,45046.695104954546,0.0,0.0,100,0,0
100,10,predictive,300,328.05295610427856,26,45046.69763650288,45046.69763650288,0.0,0.0,100,0,0
100,10,predictive,300,328.05295610427856,27,45046.6859862402,45046.6859862402,0.0,0.0,100,0,0
100,10,predictive,300,328.05295610427856,28,45046.68106989599,45046.68106989599,0.0,0.0,100,0,0
100,10,predictive,300,328.05295610427856,29,45046.6892215394,45046.6892215394,0.0,0.0,100,0,0
100,10,predictive,300,328.05295610427856,30,45046.69568490482,45046.69568490482,0.0,0.0,100,0,0
100,10,predictive,300,328.05295610427856,31,45046.7064126274,45046.7064126274,0.0,0.0,100,0,0
100,10,predictive,300,328.05295610427856,32,45046.712226596275,45046.712226596275,0.0,0.0,100,0,0
100,10,predictive,300,328.05295610427856,33,45046.74320374497,45046.74320374497,0.0,0.0,100,0,0
100,10,predictive,300,328.05295610427856,34,45046.76839416155,45046.76839416155,0.0,0.0,100,0,0
100,10,predictive,300,328.05295610427856,35,45046.21691757079,45046.21691757079,0.0,0.0,100,0,0
100,10,predictive,300,328.05295610427856,36,45046.26646598186,45046.26646598186,0.0,0.0,100,0,0
100,10,predictive,300,328.05295610427856,37,45046.3420841158,45046.3420841158,0.0,0.0,100,0,0
100,10,predictive,300,328.05295610427856,38,45046.413149649314,45046.413149649314,0.0,0.0,100,0,0
100,10,predictive,300,328.05295610427856,39,45046.48707456814,45046.48707456814,0.0,0.0,100,0,0
100,10,predictive,300,328.05295610427856,40,45046.56108845583,45046.56108845583,0.0,0.0,100,0,0
100,10,predictive,300,328.05295610427856,41,45046.61485918902,45046.61485918902,0.0,0.0,100,0,0
100,10,predictive,300,328.05295610427856,42,45046.66666540997,45046.66666540997,0.0,0.0,100,0,0
100,10,predictive,300,328.05295610427856,43,45046.72705966203,45046.72705966203,0.0,0.0,100,0,0
100,10,predictive,300,328.05295610427856,44,45046.7975046239,45046.7975046239,0.0,0.0,100,0,0
100,10,predictive,300,328.05295610427856,45,45046.33533109859,45046.33533109859,0.0,0.0,100,0,0
100,10,predictive,300,328.05295610427856,46,45046.36693475999,45046.36693475999,0.0,0.0,100,0,0
