num_users,num_edges,algorithm,experiment_duration,total_experiment_time,timestep,total_turnaround_time,total_turnaround_time_warm,total_turnaround_time_cold,total_turnaround_time_unknown,warm_count,cold_count,unknown_count
100,10,greedy,300,314.23379158973694,1,11967.57023265424,0.0,0.0,11967.57023265424,100,0,100
100,10,greedy,300,314.23379158973694,2,12169.39310971024,0.0,0.0,12169.39310971024,100,0,100
100,10,greedy,300,314.23379158973694,3,12275.806991594634,0.0,0.0,12275.806991594634,100,0,100
100,10,greedy,300,314.23379158973694,4,12071.015061902637,0.0,0.0,12071.015061902637,100,0,100
100,10,greedy,300,314.23379158973694,5,142521.4274560456,0.0,142521.4274560456,0.0,0,100,0
100,10,greedy,300,314.23379158973694,6,142524.44583577677,0.0,142524.44583577677,0.0,0,100,0
100,10,greedy,300,314.23379158973694,7,142728.2590446846,0.0,142728.2590446846,0.0,0,100,0
100,10,greedy,300,314.23379158973694,8,142627.8608531294,0.0,142627.8608531294,0.0,0,100,0
100,10,greedy,300,314.23379158973694,9,142629.86079354977,0.0,142629.86079354977,0.0,0,100,0
100,10,greedy,300,314.23379158973694,10,55482.857938834335,36518.115314941846,18964.742623892467,0.0,87,13,0
100,10,greedy,300,314.23379158973694,11,55274.05929647856,36516.127188910774,18757.932107567787,0.0,87,13,0
100,10,greedy,300,314.23379158973694,12,55172.66828052232,36518.143448067516,18654.524832454797,0.0,87,13,0
100,10,greedy,300,314.23379158973694,13,55480.87898352495,36723.95986780633,18756.919115718625,0.0,87,13,0
100,10,greedy,300,314.23379158973694,14,55377.490622073325,36724.97130530067,18652.519316772683,0.0,87,13,0
100,10,greedy,300,314.23379158973694,15,47972.708841061976,39452.11350356789,8520.595337494082,0.0,94,6,0
100,10,greedy,300,314.23379158973694,16,48384.33357879852,39761.340389281475,8622.993189517048,0.0,94,6,0
100,10,greedy,300,314.23379158973694,17,48280.95278905516,39760.36126900836,8520.591520046804,0.0,94,6,0
100,10,greedy,300,314.23379158973694,18,48283.96137540464,39660.97140745485,8622.989967949785,0.0,94,6,0
100,10,greedy,300,314.23379158973694,19,48081.16556346127,39560.57840833816,8520.587155123108,0.0,94,6,0
100,10,greedy,300,314.23379158973694,20,54483.565873671374,36939.61075566125,17543.955118010126,0.0,88,12,0
100,10,greedy,300,314.23379158973694,21,54279.774175149134,36940.62473004444,17339.14944510469,0.0,88,12,0
100,10,greedy,300,314.23379158973694,22,54686.388100689546,37349.23777979461,17337.150320894936,0.0,88,12,0
100,10,greedy,300,314.23379158973694,23,54486.599067529176,37045.049402327815,17441.549665201353,0.0,88,12,0
100,10,greedy,300,314.23379158973694,24,54483.60071621241,37043.05605214429,17440.54466406813,0.0,88,12,0
100,10,greedy,300,314.23379158973694,25,52532.57269507612,37777.459128082235,14755.11356699389,0.0,90,10,0
100,10,greedy,300,314.23379158973694,26,52329.73698614985,37780.438218783354,14549.298767366505,0.0,90,10,0
100,10,greedy,300,314.23379158973694,27,52531.502788832666,37879.81381688109,14651.688971951571,0.0,90,10,0
100,10,greedy,300,314.23379158973694,28,52529.471675291425,37980.18787618506,14549.283799106368,0.0,90,10,0
100,10,greedy,300,314.23379158973694,29,52427.04036701401,37775.35852275493,14651.681844259085,0.0,90,10,0
100,10,greedy,300,314.23379158973694,30,46920.61980974,39871.472578191104,7049.147231548903,0.0,95,5,0
100,10,greedy,300,314.23379158973694,31,46921.60746622363,39872.462334437354,7049.14513178628,0.0,95,5,0
100,10,greedy,300,314.23379158973694,32,46919.59360387865,39871.45357233427,7048.140031544389,0.0,95,5,0
100,10,greedy,300,314.23379158973694,33,47019.99125802248,39971.8559708411,7048.13528718138,0.0,95,5,0
100,10,greedy,300,314.23379158973694,34,46919.593017265484,39871.46099594493,7048.132021320569,0.0,95,5,0
